Date,Product_ID,Product_Name,Product_Category,Product_Cost,Product_Price,Units,Actual_Product_Price,Revenue,xRevenue,Profit
2023-09-04,27,PlayDoh Toolkit,Art & Crafts,3.99,4.99,26,4.61,119.86000000000001,129.74,16.120000000000005
2023-09-04,28,Playfoam,Art & Crafts,3.99,10.99,109,9.97,1086.73,1197.91,651.82
2023-09-04,32,Supersoaker Water Gun,Sports & Outdoors,11.99,14.99,27,13.7,369.9,404.73,46.16999999999997
2023-09-04,33,Teddy Bear,Toys,10.99,12.99,4,11.76,47.04,51.96,3.0799999999999983
2023-09-05,2,Animal Figures,Toys,10.49,13.99,65,13.569999999999999,882.0500000000001,909.35,200.20000000000002
2023-09-05,3,Barrel O' Slime,Art & Crafts,1.99,4.99,54,4.99,269.46000000000004,269.46000000000004,162.0
2023-09-05,5,Classic Dominoes,Games,7.99,10.49,9,9.76,87.84,94.41,15.929999999999996
2023-09-05,6,Colorbuds,Electronics,7.59,16.49,57,16.45,937.65,939.93,505.02
2023-09-05,7,Dart Gun,Sports & Outdoors,12.49,17.49,45,16.77,754.65,787.05,192.59999999999997
2023-09-05,8,Deck Of Cards,Games,4.29,7.49,67,7.36,493.12,501.83,205.69000000000003
2023-09-05,9,Dino Egg,Toys,9.99,11.99,34,11.57,393.38,407.66,53.72
2023-09-05,10,Dinosaur Figures,Toys,10.99,15.49,10,15.24,152.4,154.9,42.5
2023-09-05,11,Etch A Sketch,Art & Crafts,10.99,21.99,34,21.72,738.48,747.66,364.81999999999994
2023-09-05,12,Foam Disk Launcher,Sports & Outdoors,8.99,11.99,18,11.57,208.26,215.82,46.44
2023-09-05,13,Gamer Headphones,Electronics,14.99,21.99,41,21.91,898.3100000000001,901.5899999999999,283.71999999999997
2023-09-05,14,Glass Marbles,Games,5.99,11.49,1,10.99,10.99,11.49,5.0
2023-09-05,15,Hot Wheels 5-Pack,Toys,3.99,6.49,68,6.05,411.4,441.32,140.07999999999998
2023-09-05,17,Kids Makeup Kit,Art & Crafts,14.49,21.49,11,21.49,236.39,236.39,76.99999999999999
2023-09-05,18,Lego Bricks,Toys,34.99,39.99,60,37.88,2272.8,2399.4,173.40000000000003
2023-09-05,19,Magic Sand,Art & Crafts,13.99,16.49,37,15.359999999999998,568.3199999999999,610.13,50.68999999999997
2023-09-05,21,Mini Ping Pong Set,Sports & Outdoors,6.99,11.99,17,11.66,198.22,203.83,79.39
2023-09-05,23,Mr. Potatohead,Toys,4.99,10.49,15,10.49,157.35,157.35,82.5
2023-09-05,24,Nerf Gun,Sports & Outdoors,14.99,19.99,27,19.84,535.68,539.7299999999999,130.95
2023-09-05,25,PlayDoh Can,Art & Crafts,1.99,3.19,162,3.12,505.44,516.78,183.06000000000003
2023-09-05,27,PlayDoh Toolkit,Art & Crafts,3.99,4.99,65,4.91,319.15000000000003,324.35,59.8
2023-09-05,28,Playfoam,Art & Crafts,3.99,10.99,102,10.97,1118.94,1120.98,711.96
2023-09-05,29,Plush Pony,Toys,8.99,19.99,1,19.2,19.2,19.99,10.209999999999999
2023-09-05,30,Rubik's Cube,Games,17.29,19.99,21,19.15,402.15,419.78999999999996,39.05999999999999
2023-09-06,1,Action Figure,Toys,10.99,17.99,73,17.99,1313.27,1313.27,510.9999999999999
2023-09-06,2,Animal Figures,Toys,10.49,13.99,95,13.41,1273.95,1329.05,277.4
2023-09-06,3,Barrel O' Slime,Art & Crafts,1.99,4.99,58,4.74,274.92,289.42,159.5
2023-09-06,5,Classic Dominoes,Games,7.99,10.49,4,10.46,41.84,41.96,9.880000000000003
2023-09-06,6,Colorbuds,Electronics,7.59,16.49,57,16.47,938.79,939.93,506.15999999999997
2023-09-06,7,Dart Gun,Sports & Outdoors,12.49,17.49,22,16.95,372.9,384.78,98.11999999999998
2023-09-06,8,Deck Of Cards,Games,4.29,7.49,128,7.41,948.48,958.72,399.36
2023-09-06,9,Dino Egg,Toys,9.99,11.99,41,11.88,487.08000000000004,491.59000000000003,77.49000000000002
2023-09-06,11,Etch A Sketch,Art & Crafts,10.99,21.99,10,21.44,214.4,219.89999999999998,104.50000000000001
2023-09-06,12,Foam Disk Launcher,Sports & Outdoors,8.99,11.99,3,11.99,35.97,35.97,9.0
2023-09-06,13,Gamer Headphones,Electronics,14.99,21.99,21,20.73,435.33,461.78999999999996,120.54
2023-09-06,14,Glass Marbles,Games,5.99,11.49,56,11.34,635.04,643.44,299.59999999999997
2023-09-06,15,Hot Wheels 5-Pack,Toys,3.99,6.49,59,6.48,382.32000000000005,382.91,146.91000000000003
2023-09-06,16,Jenga,Games,3.99,10.99,5,10.63,53.150000000000006,54.95,33.2
2023-09-06,17,Kids Makeup Kit,Art & Crafts,14.49,21.49,7,20.76,145.32000000000002,150.42999999999998,43.89000000000001
2023-09-06,18,Lego Bricks,Toys,34.99,39.99,62,38.99,2417.38,2479.38,248.0
2023-09-06,19,Magic Sand,Art & Crafts,13.99,16.49,40,15.92,636.8,659.5999999999999,77.19999999999999
2023-09-06,21,Mini Ping Pong Set,Sports & Outdoors,6.99,11.99,30,11.6,348.0,359.7,138.29999999999998
2023-09-06,23,Mr. Potatohead,Toys,4.99,10.49,9,10.23,92.07000000000001,94.41,47.160000000000004
2023-09-06,24,Nerf Gun,Sports & Outdoors,14.99,19.99,58,19.94,1156.52,1159.4199999999998,287.1000000000001
2023-09-06,25,PlayDoh Can,Art & Crafts,1.99,3.19,137,3.1600000000000006,432.92,437.03,160.29000000000002
2023-09-06,26,PlayDoh Playset,Art & Crafts,20.99,25.99,14,25.87,362.18,363.85999999999996,68.32000000000004
2023-09-06,27,PlayDoh Toolkit,Art & Crafts,3.99,4.99,3,4.73,14.190000000000001,14.97,2.2200000000000006
2023-09-06,28,Playfoam,Art & Crafts,3.99,10.99,80,10.9,872.0,879.2,552.8
2023-09-06,30,Rubik's Cube,Games,17.29,19.99,6,18.97,113.82,119.94,10.079999999999998
2023-09-06,31,Splash Balls,Sports & Outdoors,7.99,9.49,24,9.48,227.52,227.76,35.760000000000005
2023-09-06,34,Toy Robot,Electronics,21.99,27.49,10,26.43,264.3,274.9,44.40000000000001
2023-09-06,35,Uno Card Game,Games,3.99,8.49,16,8.42,134.72,135.84,70.88
2023-09-07,1,Action Figure,Toys,10.99,17.99,48,17.35,832.8000000000001,863.52,305.2800000000001
2023-09-07,2,Animal Figures,Toys,10.49,13.99,62,13.75,852.5,867.38,202.11999999999998
2023-09-07,3,Barrel O' Slime,Art & Crafts,1.99,4.99,130,4.8,624.0,648.7,365.29999999999995
2023-09-07,4,Chutes & Ladders,Games,10.09,13.49,6,13.19,79.14,80.94,18.599999999999998
2023-09-07,6,Colorbuds,Electronics,7.59,16.49,69,16.3,1124.7,1137.81,600.99
2023-09-07,7,Dart Gun,Sports & Outdoors,12.49,17.49,32,17.19,550.08,559.68,150.40000000000003
2023-09-07,8,Deck Of Cards,Games,4.29,7.49,123,7.03,864.69,921.27,337.02000000000004
2023-09-07,9,Dino Egg,Toys,9.99,11.99,91,11.98,1090.18,1091.09,181.09000000000003
2023-09-07,10,Dinosaur Figures,Toys,10.99,15.49,26,14.49,376.74,402.74,91.0
2023-09-07,11,Etch A Sketch,Art & Crafts,10.99,21.99,57,20.61,1174.77,1253.4299999999998,548.3399999999999
2023-09-07,12,Foam Disk Launcher,Sports & Outdoors,8.99,11.99,5,11.99,59.95,59.95,15.0
2023-09-07,13,Gamer Headphones,Electronics,14.99,21.99,54,21.36,1153.44,1187.4599999999998,343.97999999999996
2023-09-07,15,Hot Wheels 5-Pack,Toys,3.99,6.49,42,6.46,271.32,272.58,103.74
2023-09-07,17,Kids Makeup Kit,Art & Crafts,14.49,21.49,47,20.91,982.77,1010.03,301.74
2023-09-07,18,Lego Bricks,Toys,34.99,39.99,113,38.36,4334.68,4518.87,380.8099999999997
2023-09-07,19,Magic Sand,Art & Crafts,13.99,16.49,83,16.44,1364.5200000000002,1368.6699999999998,203.35000000000008
2023-09-07,21,Mini Ping Pong Set,Sports & Outdoors,6.99,11.99,33,11.98,395.34000000000003,395.67,164.67000000000002
2023-09-07,23,Mr. Potatohead,Toys,4.99,10.49,28,9.94,278.32,293.72,138.59999999999997
2023-09-07,24,Nerf Gun,Sports & Outdoors,14.99,19.99,111,19.08,2117.8799999999997,2218.89,453.9899999999998
2023-09-07,25,PlayDoh Can,Art & Crafts,1.99,3.19,147,3.03,445.40999999999997,468.93,152.87999999999997
2023-09-07,26,PlayDoh Playset,Art & Crafts,20.99,25.99,3,25.99,77.97,77.97,15.0
2023-09-07,27,PlayDoh Toolkit,Art & Crafts,3.99,4.99,54,4.98,268.92,269.46000000000004,53.46000000000001
2023-09-07,28,Playfoam,Art & Crafts,3.99,10.99,46,10.97,504.62,505.54,321.08000000000004
2023-09-07,29,Plush Pony,Toys,8.99,19.99,4,19.8,79.2,79.96,43.24
2023-09-07,30,Rubik's Cube,Games,17.29,19.99,56,19.74,1105.4399999999998,1119.4399999999998,137.19999999999996
2023-09-07,31,Splash Balls,Sports & Outdoors,7.99,9.49,28,9.12,255.35999999999999,265.72,31.639999999999972
2023-09-07,32,Supersoaker Water Gun,Sports & Outdoors,11.99,14.99,6,14.99,89.94,89.94,18.0
2023-09-07,34,Toy Robot,Electronics,21.99,27.49,39,26.0,1014.0,1072.11,156.39000000000007
2023-09-08,1,Action Figure,Toys,10.99,17.99,55,17.62,969.1,989.4499999999999,364.65000000000003
2023-09-08,2,Animal Figures,Toys,10.49,13.99,113,13.03,1472.3899999999999,1580.8700000000001,287.0199999999999
2023-09-08,3,Barrel O' Slime,Art & Crafts,1.99,4.99,194,4.819999999999999,935.08,968.0600000000001,549.02
2023-09-08,4,Chutes & Ladders,Games,10.09,13.49,7,13.429999999999998,94.00999999999999,94.43,23.38
2023-09-08,6,Colorbuds,Electronics,7.59,16.49,56,16.43,920.0799999999999,923.4399999999999,495.03999999999996
2023-09-08,7,Dart Gun,Sports & Outdoors,12.49,17.49,66,17.22,1136.52,1154.34,312.1799999999999
2023-09-08,8,Deck Of Cards,Games,4.29,7.49,61,7.35,448.34999999999997,456.89,186.65999999999997
2023-09-08,9,Dino Egg,Toys,9.99,11.99,123,11.39,1400.97,1474.77,172.20000000000005
2023-09-08,10,Dinosaur Figures,Toys,10.99,15.49,84,15.479999999999999,1300.32,1301.16,377.16
2023-09-08,11,Etch A Sketch,Art & Crafts,10.99,21.99,29,21.93,635.97,637.7099999999999,317.26
2023-09-08,12,Foam Disk Launcher,Sports & Outdoors,8.99,11.99,11,11.68,128.48,131.89000000000001,29.589999999999996
2023-09-08,13,Gamer Headphones,Electronics,14.99,21.99,19,21.91,416.29,417.80999999999995,131.48
2023-09-08,14,Glass Marbles,Games,5.99,11.49,48,11.24,539.52,551.52,252.0
2023-09-08,15,Hot Wheels 5-Pack,Toys,3.99,6.49,50,6.13,306.5,324.5,106.99999999999999
2023-09-08,17,Kids Makeup Kit,Art & Crafts,14.49,21.49,36,20.86,750.96,773.64,229.31999999999996
2023-09-08,18,Lego Bricks,Toys,34.99,39.99,160,37.43,5988.8,6398.400000000001,390.39999999999964
2023-09-08,19,Magic Sand,Art & Crafts,13.99,16.49,319,16.3,5199.700000000001,5260.3099999999995,736.8900000000002
2023-09-08,21,Mini Ping Pong Set,Sports & Outdoors,6.99,11.99,121,11.24,1360.04,1450.79,514.25
2023-09-08,22,Monopoly,Games,13.99,19.99,13,19.990000000000002,259.87,259.87,77.99999999999997
2023-09-08,24,Nerf Gun,Sports & Outdoors,14.99,19.99,82,19.88,1630.1599999999999,1639.1799999999998,400.9799999999999
2023-09-08,25,PlayDoh Can,Art & Crafts,1.99,3.19,157,3.19,500.83,500.83,188.4
2023-09-08,26,PlayDoh Playset,Art & Crafts,20.99,25.99,10,25.85,258.5,259.9,48.60000000000003
2023-09-08,27,PlayDoh Toolkit,Art & Crafts,3.99,4.99,25,4.99,124.75,124.75,25.0
2023-09-08,28,Playfoam,Art & Crafts,3.99,10.99,77,10.54,811.5799999999999,846.23,504.34999999999997
2023-09-08,29,Plush Pony,Toys,8.99,19.99,4,19.99,79.96,79.96,43.99999999999999
2023-09-08,30,Rubik's Cube,Games,17.29,19.99,92,19.37,1782.0400000000002,1839.08,191.36000000000018
2023-09-08,31,Splash Balls,Sports & Outdoors,7.99,9.49,222,9.009999999999998,2000.22,2106.78,226.4399999999999
2023-09-08,33,Teddy Bear,Toys,10.99,12.99,18,12.44,223.92,233.82,26.099999999999987
2023-09-08,34,Toy Robot,Electronics,21.99,27.49,39,25.77,1005.03,1072.11,147.42000000000004
2023-09-09,1,Action Figure,Toys,10.99,17.99,47,17.12,804.6400000000001,845.53,288.11
2023-09-09,2,Animal Figures,Toys,10.49,13.99,65,13.99,909.35,909.35,227.5
2023-09-09,3,Barrel O' Slime,Art & Crafts,1.99,4.99,286,4.95,1415.7,1427.14,846.56
2023-09-09,4,Chutes & Ladders,Games,10.09,13.49,7,13.48,94.36,94.43,23.730000000000004
2023-09-09,6,Colorbuds,Electronics,7.59,16.49,114,16.42,1871.88,1879.86,1006.6200000000002
2023-09-09,7,Dart Gun,Sports & Outdoors,12.49,17.49,35,17.19,601.6500000000001,612.15,164.50000000000003
2023-09-09,8,Deck Of Cards,Games,4.29,7.49,121,7.38,892.98,906.29,373.89
2023-09-09,9,Dino Egg,Toys,9.99,11.99,71,11.89,844.19,851.29,134.90000000000003
2023-09-09,10,Dinosaur Figures,Toys,10.99,15.49,109,14.94,1628.46,1688.41,430.5499999999999
2023-09-09,11,Etch A Sketch,Art & Crafts,10.99,21.99,54,20.73,1119.42,1187.4599999999998,525.96
2023-09-09,12,Foam Disk Launcher,Sports & Outdoors,8.99,11.99,34,11.639999999999999,395.76,407.66,90.10000000000001
2023-09-09,13,Gamer Headphones,Electronics,14.99,21.99,21,21.92,460.32000000000005,461.78999999999996,145.53000000000003
2023-09-09,14,Glass Marbles,Games,5.99,11.49,71,11.22,796.6200000000001,815.79,371.33000000000004
2023-09-09,15,Hot Wheels 5-Pack,Toys,3.99,6.49,65,6.38,414.7,421.85,155.34999999999997
2023-09-09,16,Jenga,Games,3.99,10.99,10,10.97,109.7,109.9,69.80000000000001
2023-09-09,17,Kids Makeup Kit,Art & Crafts,14.49,21.49,3,21.28,63.84,64.47,20.370000000000005
2023-09-09,18,Lego Bricks,Toys,34.99,39.99,85,38.83,3300.5499999999997,3399.15,326.3999999999997
2023-09-09,19,Magic Sand,Art & Crafts,13.99,16.49,153,16.36,2503.08,2522.97,362.6099999999999
2023-09-09,20,Mini Basketball Hoop,Sports & Outdoors,8.99,24.99,21,24.99,524.79,524.79,336.0
2023-09-09,21,Mini Ping Pong Set,Sports & Outdoors,6.99,11.99,158,11.89,1878.6200000000001,1894.42,774.2
2023-09-09,22,Monopoly,Games,13.99,19.99,17,19.41,329.97,339.83,92.14
2023-09-09,24,Nerf Gun,Sports & Outdoors,14.99,19.99,16,19.84,317.44,319.84,77.6
2023-09-09,25,PlayDoh Can,Art & Crafts,1.99,3.19,398,3.13,1245.74,1269.62,453.71999999999997
2023-09-09,26,PlayDoh Playset,Art & Crafts,20.99,25.99,6,25.62,153.72,155.94,27.780000000000015
2023-09-09,27,PlayDoh Toolkit,Art & Crafts,3.99,4.99,43,4.84,208.12,214.57000000000002,36.54999999999998
2023-09-09,28,Playfoam,Art & Crafts,3.99,10.99,180,10.99,1978.2,1978.2,1260.0
2023-09-09,29,Plush Pony,Toys,8.99,19.99,44,19.0,836.0,879.56,440.44
2023-09-09,30,Rubik's Cube,Games,17.29,19.99,52,19.99,1039.48,1039.48,140.39999999999998
2023-09-09,31,Splash Balls,Sports & Outdoors,7.99,9.49,100,9.48,948.0,949.0,149.00000000000003
2023-09-09,33,Teddy Bear,Toys,10.99,12.99,17,12.45,211.64999999999998,220.83,24.819999999999986
2023-09-09,34,Toy Robot,Electronics,21.99,27.49,62,27.48,1703.76,1704.3799999999999,340.3800000000001
2023-09-09,35,Uno Card Game,Games,3.99,8.49,5,7.93,39.65,42.45,19.699999999999996
2023-09-10,1,Action Figure,Toys,10.99,17.99,25,17.9,447.49999999999994,449.74999999999994,172.74999999999997
2023-09-10,2,Animal Figures,Toys,10.49,13.99,51,13.94,710.9399999999999,713.49,175.94999999999996
2023-09-10,3,Barrel O' Slime,Art & Crafts,1.99,4.99,80,4.94,395.20000000000005,399.20000000000005,236.00000000000003
2023-09-10,4,Chutes & Ladders,Games,10.09,13.49,17,13.49,229.33,229.33,57.800000000000004
2023-09-10,6,Colorbuds,Electronics,7.59,16.49,101,15.569999999999999,1572.57,1665.4899999999998,805.98
2023-09-10,7,Dart Gun,Sports & Outdoors,12.49,17.49,12,17.26,207.12,209.88,57.240000000000016
2023-09-10,8,Deck Of Cards,Games,4.29,7.49,36,7.25,261.0,269.64,106.56
2023-09-10,9,Dino Egg,Toys,9.99,11.99,15,11.95,179.25,179.85,29.399999999999984
2023-09-10,10,Dinosaur Figures,Toys,10.99,15.49,20,15.430000000000001,308.6,309.8,88.79999999999998
2023-09-10,11,Etch A Sketch,Art & Crafts,10.99,21.99,10,21.99,219.89999999999998,219.89999999999998,109.99999999999999
2023-09-10,13,Gamer Headphones,Electronics,14.99,21.99,47,20.84,979.48,1033.53,274.95
2023-09-10,14,Glass Marbles,Games,5.99,11.49,14,10.9,152.6,160.86,68.74000000000001
2023-09-10,15,Hot Wheels 5-Pack,Toys,3.99,6.49,34,6.48,220.32000000000002,220.66,84.66000000000001
2023-09-10,17,Kids Makeup Kit,Art & Crafts,14.49,21.49,6,21.42,128.52,128.94,41.58000000000001
2023-09-10,18,Lego Bricks,Toys,34.99,39.99,26,37.29,969.54,1039.74,59.799999999999926
2023-09-10,19,Magic Sand,Art & Crafts,13.99,16.49,55,16.35,899.2500000000001,906.9499999999999,129.80000000000007
2023-09-10,22,Monopoly,Games,13.99,19.99,16,19.98,319.68,319.84,95.84
2023-09-10,23,Mr. Potatohead,Toys,4.99,10.49,30,10.48,314.40000000000003,314.7,164.70000000000002
2023-09-10,24,Nerf Gun,Sports & Outdoors,14.99,19.99,73,19.75,1441.75,1459.27,347.47999999999996
2023-09-10,25,PlayDoh Can,Art & Crafts,1.99,3.19,162,3.18,515.1600000000001,516.78,192.78000000000003
2023-09-10,26,PlayDoh Playset,Art & Crafts,20.99,25.99,24,25.92,622.08,623.76,118.32000000000008
2023-09-10,27,PlayDoh Toolkit,Art & Crafts,3.99,4.99,35,4.99,174.65,174.65,35.0
2023-09-10,28,Playfoam,Art & Crafts,3.99,10.99,33,10.45,344.84999999999997,362.67,213.17999999999998
2023-09-10,29,Plush Pony,Toys,8.99,19.99,7,19.140000000000004,133.98000000000002,139.92999999999998,71.05
2023-09-10,30,Rubik's Cube,Games,17.29,19.99,38,19.6,744.8000000000001,759.6199999999999,87.78000000000009
2023-09-10,31,Splash Balls,Sports & Outdoors,7.99,9.49,31,9.05,280.55,294.19,32.860000000000014
2023-09-10,33,Teddy Bear,Toys,10.99,12.99,14,12.98,181.72,181.86,27.860000000000003
2023-09-10,34,Toy Robot,Electronics,21.99,27.49,9,26.44,237.96,247.41,40.050000000000026
2023-09-11,1,Action Figure,Toys,10.99,17.99,8,16.96,135.68,143.92,47.760000000000005
2023-09-11,2,Animal Figures,Toys,10.49,13.99,76,13.84,1051.84,1063.24,254.59999999999997
2023-09-11,3,Barrel O' Slime,Art & Crafts,1.99,4.99,160,4.67,747.2,798.4000000000001,428.79999999999995
2023-09-11,6,Colorbuds,Electronics,7.59,16.49,104,16.16,1680.64,1714.9599999999998,891.28
2023-09-11,7,Dart Gun,Sports & Outdoors,12.49,17.49,20,17.3,346.0,349.79999999999995,96.20000000000002
2023-09-11,8,Deck Of Cards,Games,4.29,7.49,78,7.450000000000001,581.1,584.22,246.48000000000002
2023-09-11,9,Dino Egg,Toys,9.99,11.99,24,11.35,272.4,287.76,32.639999999999986
2023-09-11,10,Dinosaur Figures,Toys,10.99,15.49,25,15.3,382.5,387.25,107.75000000000001
2023-09-11,13,Gamer Headphones,Electronics,14.99,21.99,26,20.76,539.76,571.74,150.02000000000004
2023-09-11,14,Glass Marbles,Games,5.99,11.49,45,11.41,513.45,517.05,243.9
2023-09-11,15,Hot Wheels 5-Pack,Toys,3.99,6.49,27,6.42,173.34,175.23000000000002,65.60999999999999
2023-09-11,16,Jenga,Games,3.99,10.99,8,10.76,86.08,87.92,54.16
2023-09-11,17,Kids Makeup Kit,Art & Crafts,14.49,21.49,15,20.71,310.65000000000003,322.34999999999997,93.30000000000001
2023-09-11,18,Lego Bricks,Toys,34.99,39.99,39,39.72,1549.08,1559.6100000000001,184.46999999999989
2023-09-11,19,Magic Sand,Art & Crafts,13.99,16.49,135,15.82,2135.7,2226.1499999999996,247.05
2023-09-11,21,Mini Ping Pong Set,Sports & Outdoors,6.99,11.99,19,11.76,223.44,227.81,90.63
2023-09-11,23,Mr. Potatohead,Toys,4.99,10.49,9,10.13,91.17,94.41,46.260000000000005
2023-09-11,24,Nerf Gun,Sports & Outdoors,14.99,19.99,81,19.730000000000004,1598.13,1619.1899999999998,383.94
2023-09-11,25,PlayDoh Can,Art & Crafts,1.99,3.19,94,3.07,288.58,299.86,101.51999999999998
2023-09-11,26,PlayDoh Playset,Art & Crafts,20.99,25.99,14,25.98,363.72,363.85999999999996,69.86000000000003
2023-09-11,27,PlayDoh Toolkit,Art & Crafts,3.99,4.99,9,4.65,41.85,44.910000000000004,5.940000000000001
2023-09-11,28,Playfoam,Art & Crafts,3.99,10.99,33,10.31,340.23,362.67,208.56
2023-09-11,30,Rubik's Cube,Games,17.29,19.99,33,19.99,659.67,659.67,89.09999999999998
2023-09-11,31,Splash Balls,Sports & Outdoors,7.99,9.49,10,9.09,90.9,94.9,10.999999999999996
2023-09-11,32,Supersoaker Water Gun,Sports & Outdoors,11.99,14.99,19,14.059999999999999,267.14,284.81,39.330000000000005
2023-09-11,33,Teddy Bear,Toys,10.99,12.99,49,12.94,634.06,636.51,95.54999999999997
2023-09-12,1,Action Figure,Toys,10.99,17.99,102,16.73,1706.46,1834.9799999999998,585.48
2023-09-12,3,Barrel O' Slime,Art & Crafts,1.99,4.99,54,4.990000000000001,269.46000000000004,269.46000000000004,162.0
2023-09-12,4,Chutes & Ladders,Games,10.09,13.49,6,13.479999999999999,80.88,80.94,20.340000000000003
2023-09-12,5,Classic Dominoes,Games,7.99,10.49,1,10.49,10.49,10.49,2.5
2023-09-12,6,Colorbuds,Electronics,7.59,16.49,144,16.22,2335.68,2374.56,1242.7199999999998
2023-09-12,7,Dart Gun,Sports & Outdoors,12.49,17.49,54,17.18,927.72,944.4599999999999,253.25999999999996
2023-09-12,8,Deck Of Cards,Games,4.29,7.49,31,7.43,230.32999999999998,232.19,97.33999999999999
2023-09-12,9,Dino Egg,Toys,9.99,11.99,40,11.31,452.4,479.6,52.80000000000001
2023-09-12,10,Dinosaur Figures,Toys,10.99,15.49,13,15.49,201.37,201.37,58.5
2023-09-12,11,Etch A Sketch,Art & Crafts,10.99,21.99,43,21.86,939.98,945.5699999999999,467.40999999999997
2023-09-12,12,Foam Disk Launcher,Sports & Outdoors,8.99,11.99,13,11.44,148.72,155.87,31.84999999999999
2023-09-12,13,Gamer Headphones,Electronics,14.99,21.99,7,21.890000000000004,153.23000000000002,153.92999999999998,48.300000000000004
2023-09-12,14,Glass Marbles,Games,5.99,11.49,9,10.95,98.55,103.41,44.63999999999999
2023-09-12,15,Hot Wheels 5-Pack,Toys,3.99,6.49,45,6.48,291.6,292.05,112.05000000000001
2023-09-12,16,Jenga,Games,3.99,10.99,10,10.51,105.1,109.9,65.19999999999999
2023-09-12,17,Kids Makeup Kit,Art & Crafts,14.49,21.49,16,20.5,328.0,343.84,96.16
2023-09-12,18,Lego Bricks,Toys,34.99,39.99,99,39.89,3949.11,3959.01,485.09999999999985
2023-09-12,19,Magic Sand,Art & Crafts,13.99,16.49,150,16.1,2415.0,2473.5,316.50000000000017
2023-09-12,21,Mini Ping Pong Set,Sports & Outdoors,6.99,11.99,7,11.95,83.64999999999999,83.93,34.71999999999999
2023-09-12,23,Mr. Potatohead,Toys,4.99,10.49,6,10.11,60.66,62.94,30.719999999999995
2023-09-12,24,Nerf Gun,Sports & Outdoors,14.99,19.99,37,19.75,730.75,739.63,176.12
2023-09-12,25,PlayDoh Can,Art & Crafts,1.99,3.19,109,3.19,347.71,347.71,130.79999999999998
2023-09-12,26,PlayDoh Playset,Art & Crafts,20.99,25.99,6,25.05,150.3,155.94,24.360000000000014
2023-09-12,27,PlayDoh Toolkit,Art & Crafts,3.99,4.99,9,4.86,43.74,44.910000000000004,7.830000000000001
2023-09-12,28,Playfoam,Art & Crafts,3.99,10.99,134,10.64,1425.76,1472.66,891.1
2023-09-12,30,Rubik's Cube,Games,17.29,19.99,44,19.99,879.56,879.56,118.79999999999997
2023-09-12,31,Splash Balls,Sports & Outdoors,7.99,9.49,54,9.41,508.14,512.46,76.67999999999999
2023-09-12,32,Supersoaker Water Gun,Sports & Outdoors,11.99,14.99,11,14.46,159.06,164.89000000000001,27.17000000000001
2023-09-13,2,Animal Figures,Toys,10.49,13.99,33,13.16,434.28000000000003,461.67,88.11
2023-09-13,3,Barrel O' Slime,Art & Crafts,1.99,4.99,166,4.78,793.48,828.34,463.14
2023-09-13,4,Chutes & Ladders,Games,10.09,13.49,2,13.38,26.76,26.98,6.580000000000002
2023-09-13,6,Colorbuds,Electronics,7.59,16.49,33,15.94,526.02,544.17,275.55
2023-09-13,7,Dart Gun,Sports & Outdoors,12.49,17.49,6,17.15,102.89999999999999,104.94,27.95999999999999
2023-09-13,8,Deck Of Cards,Games,4.29,7.49,118,7.030000000000001,829.5400000000001,883.82,323.32000000000005
2023-09-13,9,Dino Egg,Toys,9.99,11.99,30,11.890000000000002,356.70000000000005,359.7,57.000000000000014
2023-09-13,10,Dinosaur Figures,Toys,10.99,15.49,30,15.47,464.1,464.7,134.4
2023-09-13,12,Foam Disk Launcher,Sports & Outdoors,8.99,11.99,6,11.75,70.5,71.94,16.56
2023-09-13,13,Gamer Headphones,Electronics,14.99,21.99,62,21.72,1346.6399999999999,1363.3799999999999,417.25999999999993
2023-09-13,14,Glass Marbles,Games,5.99,11.49,32,11.23,359.36,367.68,167.68
2023-09-13,15,Hot Wheels 5-Pack,Toys,3.99,6.49,21,6.470000000000001,135.87,136.29,52.07999999999999
2023-09-13,16,Jenga,Games,3.99,10.99,5,10.7,53.5,54.95,33.55
2023-09-13,17,Kids Makeup Kit,Art & Crafts,14.49,21.49,44,21.46,944.24,945.56,306.68
2023-09-13,18,Lego Bricks,Toys,34.99,39.99,31,39.53,1225.43,1239.69,140.73999999999998
2023-09-13,19,Magic Sand,Art & Crafts,13.99,16.49,70,16.49,1154.3,1154.3,174.9999999999999
2023-09-13,21,Mini Ping Pong Set,Sports & Outdoors,6.99,11.99,21,11.39,239.19,251.79,92.4
2023-09-13,23,Mr. Potatohead,Toys,4.99,10.49,12,10.47,125.64000000000001,125.88,65.76
2023-09-13,24,Nerf Gun,Sports & Outdoors,14.99,19.99,70,19.63,1374.1,1399.3,324.7999999999999
2023-09-13,25,PlayDoh Can,Art & Crafts,1.99,3.19,103,3.04,313.12,328.57,108.15
2023-09-13,26,PlayDoh Playset,Art & Crafts,20.99,25.99,24,24.53,588.72,623.76,84.96000000000006
2023-09-13,27,PlayDoh Toolkit,Art & Crafts,3.99,4.99,36,4.91,176.76,179.64000000000001,33.12
2023-09-13,28,Playfoam,Art & Crafts,3.99,10.99,142,10.96,1556.3200000000002,1560.58,989.7400000000001
2023-09-13,30,Rubik's Cube,Games,17.29,19.99,69,19.46,1342.74,1379.31,149.73000000000013
2023-09-13,31,Splash Balls,Sports & Outdoors,7.99,9.49,50,9.17,458.5,474.5,58.999999999999986
